ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
9636,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,VIET NAM,20.0,0.0,36,0
3120,EPX,Travel Agency,Online,2 way Comprehensive Plan,79,THAILAND,28.0,0.0,36,0
5735,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,MALAYSIA,0.0,11.88,42,0
5752,C2B,Airlines,Online,Annual Silver Plan,383,SINGAPORE,216.0,54.0,35,1
7965,EPX,Travel Agency,Online,1 way Comprehensive Plan,35,INDONESIA,20.0,0.0,36,0
5672,C2B,Airlines,Online,Silver Plan,108,SINGAPORE,279.7705701722798,69.94180083767912,31,1
6919,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,232,NEW ZEALAND,49.5,29.7,54,0
7742,TTW,Travel Agency,Offline,Individual Comprehensive Plan,366,SINGAPORE,151.76359986885922,35.29313192962112,38,1
9480,CSR,Travel Agency,Offline,Comprehensive Plan,27,MALAYSIA,29.0,9.57,77,0
2749,C2B,Airlines,Online,Bronze Plan,50,SINGAPORE,70.97918282124354,17.744795705310892,33,1
6683,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,THAILAND,69.0,0.0,40,0
9424,EPX,Travel Agency,Online,Cancellation Plan,19,"KOREA, REPUBLIC OF",36.0,0.0,36,0
5754,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,11.5,2.88,35,0
9507,EPX,Travel Agency,Online,Cancellation Plan,6,THAILAND,10.0,0.0,35,0
9036,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,SWITZERLAND,49.5,29.7,31,0
2178,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,MALAYSIA,80.0,0.0,48,0
3545,EPX,Travel Agency,Online,1 way Comprehensive Plan,12,"KOREA, REPUBLIC OF",22.0,0.0,25,0
8494,C2B,Airlines,Online,Annual Silver Plan,377,SINGAPORE,216.0,54.0,31,1
5076,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,UNITED STATES,69.3,41.58,31,0
6903,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,18.5,4.63,20,0
2257,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,37,AUSTRALIA,49.5,29.7,46,0
5231,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,34.5,8.63,38,0
4022,JZI,Airlines,Online,Basic Plan,21,MALAYSIA,33.0,11.55,45,0
3804,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,PHILIPPINES,37.0,0.0,36,0
2782,EPX,Travel Agency,Online,Cancellation Plan,11,THAILAND,15.0,0.0,36,0
4228,JZI,Airlines,Online,Value Plan,140,UNITED STATES,96.0,33.6,46,0
4487,C2B,Airlines,Online,Gold Plan,20,SINGAPORE,60.0,15.0,75,1
9634,EPX,Travel Agency,Online,1 way Comprehensive Plan,12,INDONESIA,20.0,0.0,36,0
7910,EPX,Travel Agency,Online,Cancellation Plan,2,PHILIPPINES,32.0,0.0,35,0
2882,KML,Travel Agency,Online,Value Plan,9,INDONESIA,28.0,10.64,48,0
3232,EPX,Travel Agency,Online,Cancellation Plan,11,UNITED STATES,24.0,0.0,31,0
3791,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,39.0,9.75,28,0
9236,EPX,Travel Agency,Online,Cancellation Plan,34,PHILIPPINES,11.0,0.0,36,0
9858,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,JAPAN,70.0,0.0,37,0
3473,EPX,Travel Agency,Online,2 way Comprehensive Plan,153,AUSTRALIA,86.0,0.0,36,0
2426,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,HONG KONG,20.0,0.0,71,0
2887,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,MALAYSIA,20.0,0.0,25,0
2813,JWT,Airlines,Online,Value Plan,39,INDIA,31.0,12.4,118,0
3737,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,23.0,0.0,36,0
5294,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,MALAYSIA,30.802011782627748,18.481207069576648,34,1
7230,EPX,Travel Agency,Online,Cancellation Plan,12,"TAIWAN, PROVINCE OF CHINA",38.0,0.0,33,0
6632,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,29.7,17.82,33,0
2483,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,AUSTRALIA,128.7,77.22,66,0
7144,JZI,Airlines,Online,Basic Plan,39,CHINA,26.0,9.1,49,0
8939,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,163,NEW ZEALAND,19.8,11.88,42,0
9575,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,GERMANY,69.3,41.58,57,0
5534,EPX,Travel Agency,Online,2 way Comprehensive Plan,53,VIET NAM,20.0,0.0,36,0
3617,C2B,Airlines,Online,Bronze Plan,39,SINGAPORE,16.0,4.0,30,0
6996,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,JAPAN,84.0,0.0,33,0
4414,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,UNITED STATES,112.0,0.0,36,1
2414,EPX,Travel Agency,Online,2 way Comprehensive Plan,138,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,35,0
8736,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,0.0,0.0,36,0
5140,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,AUSTRALIA,79.2,47.52,35,1
8129,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,DENMARK,39.6,23.76,31,0
7156,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,57.0,14.25,37,0
8428,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,AUSTRALIA,9.9,5.94,31,0
5381,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,10.0,0.0,36,0
8968,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,92,SPAIN,29.7,17.82,61,0
2298,EPX,Travel Agency,Online,Cancellation Plan,7,AUSTRALIA,41.0,0.0,36,0
7278,EPX,Travel Agency,Online,1 way Comprehensive Plan,9,SINGAPORE,0.0,0.0,36,0
8079,EPX,Travel Agency,Online,Cancellation Plan,98,INDONESIA,15.0,0.0,36,0
6477,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,UNITED STATES,112.0,0.0,46,0
7286,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,36,0
9786,EPX,Travel Agency,Online,Cancellation Plan,20,INDIA,31.0,0.0,36,0
8704,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,MYANMAR,53.0,0.0,36,0
6639,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,INDONESIA,20.0,0.0,37,0
2000,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,51.0,0.0,31,0
8027,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,THAILAND,33.0,0.0,36,0
3355,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,PHILIPPINES,50.80375197430409,0.0,36,1
9450,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,SINGAPORE,24.0,0.0,36,0
9324,C2B,Airlines,Online,Annual Silver Plan,374,SINGAPORE,261.9095038457624,65.47810477265169,26,1
5524,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,THAILAND,45.273034627115926,27.16382077626956,39,1
9188,JZI,Airlines,Online,Basic Plan,40,MYANMAR,69.0,24.15,35,0
6649,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,124,SOUTH AFRICA,87.09009596125792,52.25405757675474,32,1
2578,EPX,Travel Agency,Online,Cancellation Plan,35,UNITED KINGDOM,60.0,0.0,36,0
2663,EPX,Travel Agency,Online,Cancellation Plan,14,THAILAND,19.0,0.0,36,0
4975,C2B,Airlines,Online,Gold Plan,17,SINGAPORE,36.5,9.13,20,0
9580,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,INDONESIA,33.0,0.0,36,0
8967,C2B,Airlines,Online,Silver Plan,64,SINGAPORE,130.67116161479782,32.66953857589698,42,1
6549,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,DENMARK,0.0,35.64,47,0
2470,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,34.50915762398013,8.631371989973232,30,1
5359,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,28.84130827599329,7.2145951893049824,29,1
6081,EPX,Travel Agency,Online,Cancellation Plan,67,PHILIPPINES,13.0,0.0,36,0
4542,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,32.35780968237215,8.094452420593036,33,1
8276,JZI,Airlines,Online,Basic Plan,22,INDONESIA,22.0,7.7,56,0
9267,EPX,Travel Agency,Online,Cancellation Plan,36,JAPAN,33.0,0.0,36,0
3820,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,CHINA,45.0,0.0,35,0
5309,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27.0,6.75,53,0
5300,JZI,Airlines,Online,Basic Plan,83,JAPAN,0.0,12.25,26,0
5661,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,AUSTRALIA,118.8,71.28,41,0
2942,EPX,Travel Agency,Online,Cancellation Plan,34,PHILIPPINES,10.0,0.0,36,0
2489,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,JAPAN,0.0,0.0,31,0
8115,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,47.0,11.75,22,1
7961,JZI,Airlines,Online,Basic Plan,31,HONG KONG,26.0,9.1,60,0
4435,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,"KOREA, REPUBLIC OF",19.8,11.88,40,0
5595,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,JAPAN,112.0,0.0,35,0
4584,JZI,Airlines,Online,Basic Plan,24,CHINA,26.0,9.1,52,0
2970,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,22.5,5.63,36,1
2317,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,SINGAPORE,20.0,0.0,27,0
8676,C2B,Airlines,Online,Bronze Plan,32,SINGAPORE,80.5,20.13,29,0
4515,EPX,Travel Agency,Online,Cancellation Plan,14,CHINA,30.0,0.0,36,0
9883,EPX,Travel Agency,Online,Cancellation Plan,22,CANADA,80.0,0.0,44,0
7573,JZI,Airlines,Online,Basic Plan,15,THAILAND,18.0,6.3,45,1
5377,C2B,Airlines,Online,Silver Plan,18,SINGAPORE,27.0,6.75,22,0
6241,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,23.5,5.88,39,1
7026,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,"KOREA, REPUBLIC OF",40.0,0.0,35,0
4792,JZI,Airlines,Online,Value Plan,229,AUSTRIA,109.0,38.15,28,0
9929,CCR,Travel Agency,Offline,Comprehensive Plan,246,THAILAND,29.0,9.57,81,0
4827,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,AUSTRALIA,41.198824999296,24.719294999577603,33,1
5881,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.0,4.0,45,0
5161,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,40.382269597975686,10.09556739949392,27,1
2618,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,10.0,0.0,36,0
7554,EPX,Travel Agency,Online,1 way Comprehensive Plan,20,SINGAPORE,20.0,0.0,36,0
5156,JZI,Airlines,Online,Basic Plan,12,INDONESIA,18.0,6.3,28,0
2629,C2B,Airlines,Online,Silver Plan,35,SINGAPORE,47.91899368531024,11.98474842132756,28,1
7656,EPX,Travel Agency,Online,Cancellation Plan,10,GERMANY,80.0,0.0,36,0
5327,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,31,1
6598,CCR,Travel Agency,Offline,Comprehensive Plan,42,MALAYSIA,29.0,9.57,67,0
2134,JZI,Airlines,Online,Basic Plan,10,AUSTRALIA,26.0,9.1,32,0
2155,EPX,Travel Agency,Online,Cancellation Plan,82,PHILIPPINES,13.0,0.0,36,0
3523,C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,59.15,14.79,37,0
6072,EPX,Travel Agency,Online,Cancellation Plan,9,CANADA,13.0,0.0,41,0
4019,C2B,Airlines,Online,Bronze Plan,54,SINGAPORE,28.16210972268545,7.045527430671357,32,1
5519,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,103,UNITED KINGDOM,118.8,71.28,59,0
6129,JWT,Airlines,Online,Value Plan,1,INDIA,31.0,12.4,118,0
5289,EPX,Travel Agency,Online,Cancellation Plan,49,SINGAPORE,43.0,0.0,36,0
7004,LWC,Travel Agency,Online,Annual Travel Protect Silver,370,UNITED STATES,229.8,149.37,38,0
8728,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,CHINA,0.0,0.0,36,0
8577,JWT,Airlines,Online,Value Plan,6,INDIA,39.0,15.6,118,0
8685,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MYANMAR,20.0,0.0,39,0
6111,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,THAILAND,39.6,23.76,26,0
3008,EPX,Travel Agency,Online,Cancellation Plan,7,PHILIPPINES,66.0,0.0,36,0
6166,LWC,Travel Agency,Online,Annual Travel Protect Gold,364,UNITED STATES,256.2,166.53,34,0
5183,EPX,Travel Agency,Online,Cancellation Plan,30,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,33,0
3848,TTW,Travel Agency,Offline,Individual Comprehensive Plan,367,SINGAPORE,97.0,0.0,56,0
3790,C2B,Airlines,Online,Bronze Plan,47,SINGAPORE,113.0,28.25,53,0
6419,JZI,Airlines,Online,Basic Plan,84,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,21,0
2411,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,13.5,3.38,36,0
9025,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,CHINA,60.0,0.0,36,0
3767,C2B,Airlines,Online,Annual Silver Plan,375,SINGAPORE,216.0,54.0,68,1
2365,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,JAPAN,28.0,0.0,36,0
9604,EPX,Travel Agency,Online,Cancellation Plan,83,THAILAND,10.0,0.0,37,0
6467,EPX,Travel Agency,Online,Cancellation Plan,120,INDIA,10.0,0.0,36,0
3785,JZI,Airlines,Online,Basic Plan,5,MALAYSIA,18.0,6.3,85,0
9533,JZI,Airlines,Online,Basic Plan,19,THAILAND,22.0,7.7,37,0
7749,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,HONG KONG,34.0,0.0,36,0
9933,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,CAMBODIA,20.0,0.0,36,0
9288,EPX,Travel Agency,Online,1 way Comprehensive Plan,30,CHINA,52.0,0.0,36,0
3928,JZI,Airlines,Online,Basic Plan,64,INDONESIA,47.0,16.45,39,0
3936,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,THAILAND,29.7,17.82,38,0
3951,JZI,Airlines,Online,Basic Plan,5,HONG KONG,26.0,9.1,64,0
9829,EPX,Travel Agency,Online,Cancellation Plan,48,SINGAPORE,60.0,0.0,36,0
4847,C2B,Airlines,Online,Silver Plan,51,SINGAPORE,112.5,28.13,48,0
5117,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,29.9,7.47,59,0
7280,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,MALAYSIA,19.8,11.88,52,0
9966,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,SINGAPORE,20.0,0.0,36,0
8398,EPX,Travel Agency,Online,Cancellation Plan,50,INDONESIA,10.0,0.0,36,0
5398,JZI,Airlines,Online,Basic Plan,2,INDONESIA,18.0,6.3,23,0
4226,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,UNITED STATES,105.08158585035265,0.0,60,1
8004,SSI,Airlines,Online,Ticket Protector,143,SINGAPORE,17.53,4.91,48,0
5350,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,23.0,5.75,28,0
5696,JZI,Airlines,Online,Basic Plan,16,PHILIPPINES,37.0,12.95,27,0
2909,TST,Travel Agency,Offline,Travel Cruise Protect,14,THAILAND,30.0,10.5,68,0
2301,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,48.5,12.13,31,0
3851,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,THAILAND,21.0,0.0,35,1
2975,EPX,Travel Agency,Online,Cancellation Plan,13,CHINA,30.0,0.0,36,0
7380,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,THAILAND,20.0,0.0,36,0
6325,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,AUSTRALIA,59.4,35.64,39,0
9153,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27.0,6.75,23,1
9038,JZI,Airlines,Online,Basic Plan,89,CHINA,35.0,12.25,26,0
2579,KML,Travel Agency,Online,Premier Plan,51,INDONESIA,29.0,11.02,48,0
8033,EPX,Travel Agency,Online,Cancellation Plan,53,UNITED STATES,80.0,0.0,45,0
5172,JWT,Airlines,Online,Value Plan,59,INDIA,93.0,37.2,118,0
9810,JZI,Airlines,Online,Value Plan,41,GERMANY,236.0,82.6,63,0
3368,JZI,Airlines,Online,Basic Plan,21,"KOREA, REPUBLIC OF",0.0,12.25,35,0
3518,C2B,Airlines,Online,Bronze Plan,95,SINGAPORE,18.0,4.5,37,0
3980,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,INDONESIA,26.0,0.0,36,0
3124,JZI,Airlines,Online,Basic Plan,4,MALAYSIA,18.0,6.3,50,0
9390,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,THAILAND,43.0,0.0,35,0
4709,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,53.0,13.25,28,1
3475,EPX,Travel Agency,Online,Cancellation Plan,35,VIET NAM,12.0,0.0,36,0
4301,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,19.2,4.8,50,0
4912,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,PHILIPPINES,23.0,0.0,36,0
8204,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,AUSTRALIA,9.9,5.94,42,0
6617,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,SINGAPORE,78.0,0.0,26,0
9839,EPX,Travel Agency,Online,Cancellation Plan,12,MALAYSIA,61.0,0.0,47,0
5028,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,AUSTRALIA,49.5,29.7,29,1
9881,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,115,ITALY,118.8,71.28,39,0
7754,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,16.0,4.0,27,0
3386,EPX,Travel Agency,Online,Cancellation Plan,22,SINGAPORE,65.0,0.0,52,0
6672,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,UNITED STATES,103.82710046239141,0.0,66,1
5440,TST,Travel Agency,Offline,Travel Cruise Protect,38,MALAYSIA,30.0,10.5,54,0
7890,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,23.5,5.88,54,0
9285,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,180,SINGAPORE,0.0,11.88,31,0
7789,EPX,Travel Agency,Online,Cancellation Plan,35,VIET NAM,10.0,0.0,25,0
7381,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,MALAYSIA,39.6,23.76,33,0
8872,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,CHINA,61.9686503859317,0.0,36,1
3675,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,VIET NAM,20.0,0.0,60,0
6296,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,10.0,0.0,36,0
8805,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,SINGAPORE,99.0,0.0,36,0
6943,EPX,Travel Agency,Online,Cancellation Plan,18,CHINA,35.0,0.0,36,0
3905,EPX,Travel Agency,Online,1 way Comprehensive Plan,36,NETHERLANDS,61.0,0.0,36,0
2898,EPX,Travel Agency,Online,Cancellation Plan,20,AUSTRALIA,45.0,0.0,36,0
7747,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,48,0
5514,EPX,Travel Agency,Online,Cancellation Plan,34,INDONESIA,12.0,0.0,42,0
2729,EPX,Travel Agency,Online,Cancellation Plan,16,VIET NAM,17.0,0.0,36,0
2091,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,25,0
3417,RAB,Airlines,Online,Value Plan,9,BRUNEI DARUSSALAM,23.0,9.2,32,0
6031,C2B,Airlines,Online,Silver Plan,90,SINGAPORE,507.0,126.75,32,1
5743,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,THAILAND,20.0,0.0,36,0
3549,EPX,Travel Agency,Online,2 way Comprehensive Plan,97,CHINA,22.400952673141322,0.0,36,1
8016,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,VIET NAM,20.0,0.0,44,0
9097,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,19.19125729021224,4.79781432255306,29,1
6586,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,UNITED KINGDOM,98.0,0.0,36,0
4359,C2B,Airlines,Online,Bronze Plan,32,SINGAPORE,86.71644026257923,21.68180768036237,30,1
2193,C2B,Airlines,Online,Silver Plan,24,SINGAPORE,72.0,18.0,40,0
5907,EPX,Travel Agency,Online,1 way Comprehensive Plan,66,MACAO,20.0,0.0,36,0
7964,EPX,Travel Agency,Online,2 way Comprehensive Plan,188,AUSTRALIA,38.0,0.0,36,0
3262,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,UNITED KINGDOM,150.57387799888838,90.344326799333,35,1
3412,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16.0,4.0,29,0
7526,EPX,Travel Agency,Online,1 way Comprehensive Plan,130,ITALY,20.0,0.0,36,0
4661,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,"TAIWAN, PROVINCE OF CHINA",29.0,0.0,36,0
6542,C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,26.766504273049087,6.693961025531782,56,1
8951,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,"TAIWAN, PROVINCE OF CHINA",85.0,0.0,36,0
2060,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,AUSTRALIA,59.4,35.64,34,0
8851,JZI,Airlines,Online,Basic Plan,79,PHILIPPINES,37.0,12.95,39,0
6919,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,MALAYSIA,20.0,0.0,36,0
9764,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,CHINA,46.09227360862589,0.0,36,1
9936,C2B,Airlines,Online,Bronze Plan,24,SINGAPORE,17.0,4.25,33,0
4930,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,13.5,3.38,71,0
5690,C2B,Airlines,Online,Bronze Plan,59,SINGAPORE,23.5,5.88,26,0
4824,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,UNITED STATES,9.9,5.94,28,0
8393,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,29,1
3678,EPX,Travel Agency,Online,Cancellation Plan,31,CHINA,31.0,0.0,36,0
9877,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,AUSTRALIA,0.0,47.52,31,0
6587,SSI,Airlines,Online,Ticket Protector,61,SINGAPORE,5.673738589432711,1.5930158807368116,48,1
3917,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,HONG KONG,24.0,0.0,36,0
5931,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,JAPAN,63.0,0.0,36,0
9419,EPX,Travel Agency,Online,Cancellation Plan,159,INDONESIA,14.0,0.0,36,0
7708,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,JAPAN,0.0,0.0,27,0
3728,EPX,Travel Agency,Online,Cancellation Plan,18,CHINA,23.0,0.0,35,0
6495,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,333.0,83.25,54,0
6342,EPX,Travel Agency,Online,2 way Comprehensive Plan,88,NEW ZEALAND,83.0,0.0,35,0
7389,JWT,Airlines,Online,Value Plan,50,INDIA,60.0,24.0,118,0
4933,EPX,Travel Agency,Online,Cancellation Plan,31,"KOREA, REPUBLIC OF",80.0,0.0,36,0
5890,KML,Travel Agency,Online,Value Plan,99,INDONESIA,33.0,12.54,48,0
4386,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,CANADA,79.2,47.52,31,0
5274,EPX,Travel Agency,Online,Cancellation Plan,18,THAILAND,10.0,0.0,21,0
6494,EPX,Travel Agency,Online,Cancellation Plan,15,THAILAND,37.0,0.0,33,0
5071,EPX,Travel Agency,Online,Cancellation Plan,167,MALAYSIA,10.0,0.0,36,0
6514,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,MALAYSIA,29.7,17.82,31,0
8295,EPX,Travel Agency,Online,Cancellation Plan,8,PHILIPPINES,22.0,0.0,36,0
8717,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,AUSTRALIA,96.7418041054331,58.04508246325986,49,1
4153,EPX,Travel Agency,Online,Cancellation Plan,3,NEPAL,30.0,0.0,48,0
2640,C2B,Airlines,Online,Silver Plan,17,SINGAPORE,49.5,12.38,58,0
6293,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,ICELAND,49.5,29.7,24,0
6408,EPX,Travel Agency,Online,Cancellation Plan,24,CHINA,12.0,0.0,36,0
8807,JZI,Airlines,Online,Basic Plan,4,CHINA,22.0,7.7,32,0
3454,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,AUSTRALIA,39.6,23.76,42,0
5813,EPX,Travel Agency,Online,Cancellation Plan,13,THAILAND,33.0,0.0,36,0
3906,EPX,Travel Agency,Online,Cancellation Plan,55,THAILAND,21.0,0.0,44,0
4718,JZI,Airlines,Online,Basic Plan,8,THAILAND,22.0,7.7,63,0
4614,EPX,Travel Agency,Online,2 way Comprehensive Plan,95,UNITED STATES,107.311037209556,0.0,26,1
3564,EPX,Travel Agency,Online,Cancellation Plan,39,UNITED STATES,10.0,0.0,22,0
3576,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,AUSTRALIA,89.16684848154921,53.50010908892953,39,1
7893,EPX,Travel Agency,Online,Cancellation Plan,172,UNITED KINGDOM,80.0,0.0,36,0
3680,JZI,Airlines,Online,Basic Plan,7,CHINA,26.0,9.1,34,0
5943,EPX,Travel Agency,Online,Cancellation Plan,24,JAPAN,34.0,0.0,36,0
8315,EPX,Travel Agency,Online,Cancellation Plan,39,MALAYSIA,10.0,0.0,52,0
7276,JZI,Airlines,Online,Basic Plan,80,MYANMAR,52.0,18.2,49,0
8497,C2B,Airlines,Online,Annual Silver Plan,374,SINGAPORE,291.75,72.94,49,0
9084,RAB,Airlines,Online,Value Plan,10,BRUNEI DARUSSALAM,23.0,9.2,37,0
6293,TST,Travel Agency,Offline,Travel Cruise Protect,36,THAILAND,30.0,10.5,57,0
7977,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,JAPAN,42.0,0.0,54,0
3101,C2B,Airlines,Online,Silver Plan,104,SINGAPORE,189.8915619065388,47.47274268488891,35,1
2072,EPX,Travel Agency,Online,2 way Comprehensive Plan,65,MALAYSIA,20.0,0.0,36,0
6532,EPX,Travel Agency,Online,Cancellation Plan,12,UNITED STATES,10.0,0.0,52,0
5041,JZI,Airlines,Online,Basic Plan,30,CHINA,35.0,12.25,45,0
3422,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,62.638146791384536,15.661663853817412,28,1
5378,JZI,Airlines,Online,Value Plan,55,JAPAN,147.0,51.45,67,0
6572,EPX,Travel Agency,Online,Cancellation Plan,94,JAPAN,16.0,0.0,36,0
